0 0 0 0

1 0 0 0

2 -3.33333e-05 0 3.33333e-05

3 -3.33333e-05 0 3.33333e-05

4 -6.66776e-05 0 6.67102e-05

5 -6.66993e-05 0 6.67973e-05

6 -0.000100076 0 0.000100305

7 -0.000100142 0 0.000100567

8 -0.000133573 0 0.000134292

9 -0.000133704 0 0.000134816

10 -0.000167212 0 0.000168849

11 -0.000167431 0 0.000169725

12 -0.000201039 0 0.000204155

13 -0.000201368 0 0.000205473

14 -0.000235098 0 0.000240391

15 -0.000235561 0 0.000242244

16 -0.000269436 0 0.000277745

17 -0.000270057 0 0.000280229

18 -0.000304102 0 0.000316409

19 -0.000304906 0 0.000319622

20 -0.000339145 0 0.000356582

21 -0.000340157 0 0.000360626

22 -0.000374617 0 0.00039847

23 -0.000375863 0 0.000403451

24 -0.000410572 0 0.000442286

25 -0.000412079 0 0.000448315

26 -0.000447064 0 0.000488256

27 -0.000448862 0 0.000495448

28 -0.000484153 0 0.000536613

29 -0.000486273 0 0.000545091

30 -0.000521901 0 0.000587603

31 -0.000524374 0 0.000597495

32 -0.000560372 0 0.000641488

33 -0.000563232 0 0.000652928

34 -0.000599635 0 0.00069854

35 -0.000602918 0 0.000711671

36 -0.000639762 0 0.000759049

37 -0.000643506 0 0.000774023

38 -0.000680831 0 0.000823322

39 -0.000685075 0 0.0008403

40 -0.000722922 0 0.000891686

41 -0.000727709 0 0.000910838

42 -0.000766122 0 0.000964487

43 -0.000771498 0 0.000985994

44 -0.000810523 0 0.00104209

45 -0.000816537 0 0.00106615

46 -0.000856225 0 0.0011249

47 -0.000862927 0 0.00115171

48 -0.00090333 0 0.00121332

49 -0.000910777 0 0.00124311

50 -0.000951952 0 0.00130781

51 -0.000960201 0 0.0013408

52 -0.00100221 0 0.00140884

53 -0.00101132 0 0.0014453

54 -0.00105423 0 0.00151693

55 -0.00106428 0 0.00155711

56 -0.00110815 0 0.00163261

57 -0.0011192 0 0.00167681

58 -0.00116412 0 0.00175648

59 -0.00117625 0 0.00180501

60 -0.00122229 0 0.00188916

61 -0.00123558 0 0.00194234

62 -0.00128283 0 0.00203132

63 -0.00129738 0 0.00208951

64 -0.00134592 0 0.00218368

65 -0.00136181 0 0.00224725

66 -0.00141175 0 0.00234701

67 -0.00142909 0 0.00241637

68 -0.00148053 0 0.00252213

69 -0.00149943 0 0.00259771

70 -0.00155248 0 0.00270992

71 -0.00157305 0 0.0027922

72 -0.00162784 0 0.00291135

73 -0.0016502 0 0.00300081

74 -0.00170685 0 0.00312741

